ItemID,Spec,GamePhase,ItemPhase,Slot,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
30212,Dest,2,2,Head,2,173,173,148,175,225,225,247,147,147,175,193,193,172.345
30212,Aff,3,2,Head,4,142,142,123,146,190,190,201,123,123,146,159,159,141.299
30212,Dest,3,2,Head,4,173,173,148,175,225,225,247,147,147,175,193,193,172.345
30212,Aff,4,2,Head,5,142,142,123,146,190,190,201,123,123,146,159,159,141.299
30212,Dest,4,2,Head,5,173,173,148,175,225,225,247,147,147,175,193,193,172.345
30212,Aff,5,2,Head,8,142,142,123,146,190,190,201,123,123,146,159,159,141.299
30212,Dest,5,2,Head,8,173,173,148,175,225,225,247,147,147,175,193,193,172.345
30213,Dest,2,2,Legs,2,160,123,161,161,183,183,221,133,133,133,155,155,159.594
30213,Aff,2,2,Legs,3,129,94,133,133,147,147,173,107,107,107,121,121,128.016
30213,Dest,4,2,Legs,5,160,123,161,161,183,183,221,133,133,133,155,155,159.594
30213,Aff,4,2,Legs,6,129,94,133,133,147,147,173,107,107,107,121,121,128.016
30213,Aff,5,2,Legs,8,129,94,133,133,147,147,173,107,107,107,121,121,128.016
30213,Dest,5,2,Legs,8,160,123,161,161,183,183,221,133,133,133,155,155,159.594
30214,Aff,2,2,Chest,2,133,99,106,156,156,156,185,97,97,117,117,117,132.299
30214,Dest,2,2,Chest,2,164,129,144,192,192,192,233,144,144,150,150,150,163.763
30214,Aff,4,2,Chest,4,133,99,106,156,156,156,185,97,97,117,117,117,132.299
30214,Dest,4,2,Chest,4,164,129,144,192,192,192,233,144,144,150,150,150,163.763
30214,Aff,5,2,Chest,7,133,99,106,156,156,156,185,97,97,117,117,117,132.299
30214,Dest,5,2,Chest,7,164,129,144,192,192,192,233,144,144,150,150,150,163.763
30215,Aff,2,2,Shoulders,1,97,71,85,97,112,112,131,75,75,79,95,95,96.701
30215,Dest,2,2,Shoulders,1,120,92,107,120,140,140,167,97,97,102,122,122,119.693
30215,Aff,4,2,Shoulders,3,97,71,85,97,112,112,131,75,75,79,95,95,96.701
30215,Dest,4,2,Shoulders,4,120,92,107,120,140,140,167,97,97,102,122,122,119.693
30215,Aff,5,2,Shoulders,6,97,71,85,97,112,112,131,75,75,79,95,95,96.701
30215,Dest,5,2,Shoulders,7,120,92,107,120,140,140,167,97,97,102,122,122,119.693
30216,Tree,2,1,Chest,1,189,189,189,208,208,229,229,171,171,208,208,229,188.2
30216,Tree,4,2,Chest,2,189,189,189,208,208,229,229,171,171,208,208,229,188.2
30216,Tree,4,3,Chest,2,189,189,189,208,208,229,229,171,171,208,208,229,188.2
30216,Tree,5,4,Chest,6,189,189,189,208,208,229,229,171,171,208,208,229,188.2
30217,Tree,2,1,Hands,3,97,97,119,135,135,164,164,119,119,135,135,145,96.8
30217,Tree,3,2,Hands,6,97,97,119,135,135,164,164,119,119,135,135,145,96.8
30217,Tree,4,3,Hands,7,97,97,119,135,135,164,164,119,119,135,135,145,96.8
30217,Tree,5,4,Hands,13,97,97,119,135,135,164,164,119,119,135,135,145,96.8
30219,Tree,2,1,Head,1,173,173,173,190,190,220,220,172,172,190,190,208,172.7
30219,Tree,3,2,Head,3,173,173,173,190,190,220,220,172,172,190,190,208,172.7
30219,Tree,4,3,Head,4,173,173,173,190,190,220,220,172,172,190,190,208,172.7
30219,Tree,5,4,Head,8,173,173,173,190,190,220,220,172,172,190,190,208,172.7
30220,Tree,2,1,Legs,5,148,148,195,207,207,227,227,164,164,207,207,207,147.4
30220,Tree,3,2,Legs,8,148,148,195,207,207,227,227,164,164,207,207,207,147.4
30220,Tree,4,3,Legs,9,148,148,195,207,207,227,227,164,164,207,207,207,147.4
30220,Tree,5,4,Legs,13,148,148,195,207,207,227,227,164,164,207,207,207,147.4
30221,Tree,2,1,Shoulders,1,137,137,137,149,149,160,160,128,128,149,149,149,136.9
30221,Tree,4,2,Shoulders,2,137,137,137,149,149,160,160,128,128,149,149,149,136.9
30221,Tree,4,3,Shoulders,2,137,137,137,149,149,160,160,128,128,149,149,149,136.9
30221,Tree,5,4,Shoulders,4,137,137,137,149,149,160,160,128,128,149,149,149,136.9
30222,Bear,2,2,Chest,1,813,813,744,813,902,902,1040,744,744,813,902,902,812.7466
30222,Bear,3,2,Chest,2,813,813,744,813,902,902,1040,744,744,813,902,902,812.7466
30222,Cat,2,2,Chest,3,315,315,328,369,429,454,561,299,299,329,387,430,314.236
30222,Bear,4,2,Chest,3,813,813,744,813,902,902,1040,744,744,813,902,902,812.7466
30222,Bear,5,2,Chest,7,813,813,744,813,902,902,1040,744,744,813,902,902,812.7466
30222,Cat,3,2,Chest,8,315,315,328,369,429,454,561,299,299,329,387,430,314.236
30222,Cat,4,2,Chest,11,315,315,328,369,429,454,561,299,299,329,387,430,314.236
30223,Bear,2,2,Hands,1,556,556,483,556,617,617,733,483,483,556,617,617,555.311
30223,Bear,4,2,Hands,2,556,556,483,556,617,617,733,483,483,556,617,617,555.311
30223,Bear,5,2,Hands,7,556,556,483,556,617,617,733,483,483,556,617,617,555.311
30223,Cat,2,2,Hands,11,174,174,235,240,240,240,409,235,235,240,240,240,173.81
30223,Cat,3,2,Hands,14,174,174,235,240,240,240,409,235,235,240,240,240,173.81
30223,Cat,4,2,Hands,15,174,174,235,240,240,240,409,235,235,240,240,240,173.81
30226,Prot,1,1,Ranged,5,25,20,39,39,42,42,42,39,39,39,42,42,24.168
30226,Prot,2,1,Ranged,7,25,20,39,39,42,42,42,39,39,39,42,42,24.168
30226,Prot,4,1,Ranged,11,25,20,39,39,42,42,42,39,39,39,42,42,24.168
30226,Prot,5,1,Ranged,14,25,20,39,39,42,42,42,39,39,39,42,42,24.168
30228,Bear,2,2,Head,1,786,786,701,786,871,871,955,701,701,786,871,871,785.7652
30228,Bear,4,2,Head,4,786,786,701,786,871,871,955,701,701,786,871,871,785.7652
30228,Bear,5,2,Head,8,786,786,701,786,871,871,955,701,701,786,871,871,785.7652
30228,Cat,2,2,"Yes, its that good.",11,255,255,296,315,437,437,437,272,272,298,406,406,254.736
30228,Cat,3,2,"Yes, its that good.",14,255,255,296,315,437,437,437,272,272,298,406,406,254.736
30228,Cat,5,2,"Yes, its that good.",15,255,255,296,315,437,437,437,272,272,298,406,406,254.736
30228,Cat,5,2,Head,15,255,255,296,315,437,437,454,272,272,298,406,406,254.736
30229,Bear,2,2,Legs,1,811,757,651,811,906,906,1028,651,651,757,826,826,810.2263
30229,Bear,4,2,Legs,2,811,757,651,811,906,906,1028,651,651,757,826,826,810.2263
30229,Cat,2,2,Legs,3,327,300,371,371,385,385,581,329,329,338,360,360,326.336
30229,Cat,4,2,Legs,5,327,300,371,371,385,385,581,329,329,338,360,360,326.336
30229,Bear,5,2,Legs,5,811,757,651,811,906,906,1028,651,651,757,826,826,810.2263
30229,Cat,5,2,Legs,10,327,300,371,371,385,385,581,329,329,338,360,360,326.336
30230,Bear,2,2,Shoulders,1,597,597,532,597,639,639,701,532,532,597,639,639,596.2695
30230,Cat,2,2,Shoulders,2,269,269,243,281,285,285,339,240,240,281,285,285,268.31
30230,Bear,4,2,Shoulders,3,597,597,532,597,639,639,701,532,532,597,639,639,596.2695
30230,Cat,4,2,Shoulders,4,269,269,243,281,285,285,339,240,240,281,285,285,268.31
30230,Bear,5,2,Shoulders,6,597,597,532,597,639,639,701,532,532,597,639,639,596.2695
30230,Cat,5,2,Shoulders,7,269,269,243,281,285,285,339,240,240,281,285,285,268.31
30231,Owl,2,2,Chest,2,144,121,122,155,158,158,176,120,120,123,138,138,143.66
30231,Owl,4,2,Chest,3,144,121,122,155,158,158,176,120,120,123,138,138,143.66
30231,Owl,5,2,Chest,7,144,121,122,155,158,158,176,120,120,123,138,138,143.66
30232,Owl,2,2,Hands,6,74,74,93,93,104,104,145,92,92,92,92,92,73.48
30232,Owl,3,2,Hands,7,74,74,93,93,104,104,145,92,92,92,92,92,73.48
30232,Owl,4,2,Hands,8,74,74,93,93,104,104,145,92,92,92,92,92,73.48
30233,Owl,2,2,Head,1,146,134,121,146,176,176,184,116,116,134,151,151,146
30233,Owl,3,2,Head,3,146,134,121,146,176,176,184,116,116,134,151,151,146
30233,Owl,4,2,Head,4,146,134,121,146,176,176,184,116,116,134,151,151,146
30233,Owl,5,2,Head,8,146,134,121,146,176,176,184,116,116,134,151,151,146
30234,Owl,2,2,Legs,4,109,109,131,131,158,158,168,110,110,112,136,136,108.18
30234,Owl,3,2,Legs,7,109,109,131,131,158,158,168,110,110,112,136,136,108.18
30234,Owl,4,2,Legs,8,109,109,131,131,158,158,168,110,110,112,136,136,108.18
30234,Owl,5,2,Legs,14,109,109,131,131,158,158,168,110,110,112,136,136,108.18
30235,Owl,2,2,Shoulders,1,99,81,78,99,113,113,125,78,78,82,101,101,98.7
30235,Owl,3,2,Shoulders,4,99,81,78,99,113,113,125,78,78,82,101,101,98.7
30235,Owl,4,2,Shoulders,5,99,81,78,99,113,113,125,78,78,82,101,101,98.7
30235,Owl,5,2,Shoulders,8,99,81,78,99,113,113,125,78,78,82,101,101,98.7
30252,Holy,1,1,Two Hand,9,26,26,606,649,649,834,834,511,511,649,649,649,25.415
30252,Holy,2,1,Ranged,10,26,26,73,73,73,113,113,69,69,69,69,87,25.415
30252,Holy,3,2,Two Hand,12,26,26,606,649,649,834,834,511,511,649,649,649,25.415
30252,Holy,4,3,Two Hand,13,26,26,606,649,649,834,834,511,511,649,649,649,25.415
30256,Holy,1,1,Legs,10,162,162,261,279,279,343,343,222,222,279,279,290,161.441
30256,Holy,2,1,Legs,12,162,162,261,279,279,343,343,222,222,279,279,290,161.441
30256,Tree,1,1,Legs,15,92,92,195,207,207,227,227,164,164,207,207,207,91.1
30257,Ret,1,1,Legs,1,73,73,73,77,90,90,127,73,73,77,90,90,72.432
30257,Ret,2,1,Legs,4,73,73,73,77,90,90,127,73,73,77,90,90,72.432
30257,Enh,1,1,Legs,6,177,177,210,213,237,237,350,183,183,213,237,237,176.29
30257,Fury,1,1,Legs,8,86,86,103,112,160,160,185,92,92,112,160,160,85.76
30257,Bear,1,1,Legs,8,508,508,651,811,906,906,1028,651,651,757,826,826,507.0008
30257,Ret,3,1,Legs,9,73,73,73,77,90,90,127,73,73,77,90,90,72.432
30257,Enh,2,1,Legs,9,177,177,210,213,237,237,350,183,183,213,237,237,176.29
30257,Cat,1,1,Legs,9,238,238,371,371,385,385,581,329,329,338,360,360,237.21
30257,Ret,4,1,Legs,10,73,73,73,77,90,90,127,73,73,77,90,90,72.432
30257,Cat,2,1,Legs,11,238,238,371,371,385,385,581,329,329,338,360,360,237.21
30257,Bear,2,1,Legs,11,508,508,651,811,906,906,1028,651,651,757,826,826,507.0008
30257,Arms,1,1,Legs,13,80,80,101,108,147,147,177,88,88,108,147,147,79.865
30257,Fury,2,1,Legs,13,86,86,103,112,160,160,185,92,92,112,160,160,85.76
30257,Enh,3,1,Legs,13,177,177,210,213,237,237,350,183,183,213,237,237,176.29
30257,Cat,3,1,Legs,14,238,238,371,371,385,385,581,329,329,338,360,360,237.21
30257,Bear,3,1,Legs,14,508,508,651,811,906,906,1028,651,651,757,826,826,507.0008
30257,Enh,4,1,Legs,15,177,177,210,213,237,237,350,183,183,213,237,237,176.29
30257,Cat,4,1,Legs,15,238,238,371,371,385,385,581,329,329,338,360,360,237.21
30257,Bear,4,1,Legs,15,508,508,651,811,906,906,1028,651,651,757,826,826,507.0008
30277,Fury,1,1,Main Hand,44,1009,1009,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1008.64
30279,Fury,1,1,Ranged,3,28,28,33,34,34,44,69,33,33,34,34,44,27.76
30279,Fury,3,1,Ranged,4,28,28,33,34,34,44,69,33,33,34,34,44,27.76
30279,Fury,4,1,Ranged,6,28,28,33,34,34,44,69,33,33,34,34,44,27.76
30279,Rog,1,1,Ranged,8,65,65,85,91,91,91,138,85,85,85,85,85,64.66
30279,Fury,5,1,Ranged,9,28,28,33,34,34,44,69,33,33,34,34,44,27.76
30279,Rog,2,1,Ranged,10,65,65,85,91,91,91,138,85,85,85,85,85,64.66
30279,Rog,3,1,Ranged,11,65,65,85,91,91,91,138,85,85,85,85,85,64.66
30279,Rog,4,1,Ranged,13,65,65,85,91,91,91,138,85,85,85,85,85,64.66
30279,SV,1,1,Ranged,25,520,520,761,787,790,790,1411,761,761,761,790,790,520
30279,SV,2,1,Ranged,28,520,520,761,787,790,790,1411,761,761,761,790,790,520
30279,BM,1,1,Ranged,29,488,488,698,744,758,758,1350,698,698,744,758,758,487.8
30279,Arms,,1,Ranged,-,27,27,31,32,32,41,62,31,31,32,32,41,26.834
30286,Ele,1,1,Shoulders,14,47,47,73,81,98,98,136,73,73,81,98,98,46.55
30293,Tree,2,1,Trinket,13,45,45,134,134,134,134,134,134,134,134,134,134,44.67
30293,Heal,1,1,Trinket,14,48,48,134,134,134,134,134,134,134,134,134,134,47.17
30293,Tree,3,2,Trinket,15,45,45,134,134,134,134,134,134,134,134,134,134,44.67
30293,Heal,2,1,Trinket,15,48,48,134,134,134,134,134,134,134,134,134,134,47.17
30293,Holy,1,1,Trinket,15,66,66,175,175,175,175,175,175,175,175,175,175,65.74
30295,SV,1,1,Shoulders,15,178,178,238,293,318,318,420,238,238,293,318,318,177.88
30298,Heal,1,1,Chest,13,105,105,204,223,223,293,293,188,188,223,223,292,104.5
30298,Resto,1,1,Chest,13,111,111,189,203,224,316,316,154,154,203,203,316,110.92
30299,Heal,1,1,Legs,14,112,112,201,218,218,279,279,173,173,218,218,218,111.26
30328,Rog,1,1,Chest,15,161,110,265,295,351,351,447,225,225,271,314,314,160.7
30332,Cat,1,1,Wrist,7,121,106,156,171,230,230,240,156,156,171,212,212,120.756
30332,Cat,2,1,Wrist,10,121,106,156,171,230,230,240,156,156,171,212,212,120.756
30332,Enh,1,1,Wrist,13,74,57,99,102,138,138,197,99,99,102,138,138,73.73
30332,Bear,1,1,Wrist,14,224,195,307,340,413,415,484,307,307,340,409,415,223.942
30332,Rog,1,1,Wrist,15,76,51,101,130,174,174,231,100,100,130,157,157,75.15
30338,Tree,1,1,Back,15,42,42,91,91,91,91,91,71,71,91,91,91,42
30338,Heal,1,1,Back,15,47,47,89,131,131,131,131,75,75,131,131,131,46.25
30338,Resto,1,1,Back,15,51,51,90,144,144,144,144,79,79,144,144,144,50.3
30339,Cat,1,1,Ring,14,128,110,168,195,222,222,222,152,152,167,189,216,127.156
30340,Aff,1,1,Trinket,9,57,20,80,80,120,120,120,80,80,80,84,84,56.82194
30340,Owl,1,1,Trinket,10,53,21,85,85,109,109,109,85,85,85,85,88,52.03
30340,Dest,1,1,Trinket,10,65,25,101,101,144,144,144,101,101,101,106,106,64.66106
30340,Fire,1,1,Trinket,10,65,26,103,110,137,137,137,103,103,110,110,110,64.2043
30340,Aff,2,1,Trinket,11,57,20,80,80,120,120,120,80,80,80,84,84,56.82194
30340,Shad,1,1,Trinket,11,41,21,85,85,104,104,107,85,85,85,85,88,40.8292
30340,Owl,2,1,Trinket,12,53,21,85,85,109,109,109,85,85,85,85,88,52.03
30340,Dest,2,1,Trinket,12,65,25,101,101,144,144,144,101,101,101,106,106,64.66106
30340,Aff,3,1,Trinket,13,57,20,80,80,120,120,120,80,80,80,84,84,56.82194
30340,Shad,2,1,Trinket,13,41,21,85,85,104,104,107,85,85,85,85,88,40.8292
30340,Fire,2,1,Trinket,13,65,26,103,110,137,137,137,103,103,110,110,110,64.2043
30340,Aff,4,1,Trinket,14,57,20,80,80,120,120,120,80,80,80,84,84,56.82194
30340,Owl,3,1,Trinket,14,53,21,85,85,109,109,109,85,85,85,85,88,52.03
30340,Dest,3,1,Trinket,14,65,25,101,101,144,144,144,101,101,101,106,106,64.66106
30340,Shad,3,1,Trinket,15,41,21,85,85,104,104,107,85,85,85,85,88,40.8292
30340,Owl,4,1,Trinket,15,53,21,85,85,109,109,109,85,85,85,85,88,52.03
30340,Dest,4,1,Trinket,15,65,25,101,101,144,144,144,101,101,101,106,106,64.66106
30340,Fire,4,1,Trinket,15,65,26,103,110,137,137,137,103,103,110,110,110,64.2043
30341,Ret,1,1,Hands,4,50,50,58,66,68,68,90,58,58,66,68,68,49.3925
30341,Ret,2,1,Hands,5,50,50,58,66,68,68,90,58,58,66,68,68,49.3925
30341,Bear,1,1,Hands,9,376,376,483,556,617,617,733,483,483,556,617,617,375.205
30341,Ret,3,1,Hands,10,50,50,58,66,68,68,90,58,58,66,68,68,49.3925
30341,Enh,1,1,Hands,10,116,116,145,166,184,184,256,145,145,166,184,184,115.842
30341,Ret,4,1,Hands,12,50,50,58,66,68,68,90,58,58,66,68,68,49.3925
30341,Enh,2,1,Hands,12,116,116,145,166,184,184,256,145,145,166,184,184,115.842
30341,Bear,2,1,Hands,12,376,376,483,556,617,617,733,483,483,556,617,617,375.205
30341,Cat,1,1,Hands,13,158,158,235,240,240,240,409,235,235,240,240,240,157.888
30341,Cat,2,1,Hands,15,158,158,235,240,240,240,409,235,235,240,240,240,157.888
30341,Bear,3,1,Hands,15,376,376,483,556,617,617,733,483,483,556,617,617,375.205
30352,Prot,1,1,Wrist,13,70,61,98,99,106,107,116,98,98,98,106,107,69.335
30364,Fury,1,1,Off Hand,29,1024,1024,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1023.42
30364,Fury,2,1,Off Hand,36,1024,1024,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1023.42
30364,Fury,1,1,Main Hand,42,1024,1024,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1023.42
30364,Fury,3,1,Off Hand,44,1024,1024,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1023.42
30365,Ret,1,1,Ring,7,31,28,44,44,45,45,57,44,44,44,45,45,30.208
30365,Enh,1,1,Ring,7,94,77,116,129,151,151,157,94,94,101,129,133,93.53
30365,Cat,1,1,Ring,7,142,127,168,195,222,222,222,152,152,167,189,216,141.15
30365,Arms,1,1,Ring,8,42,32,56,64,74,74,89,47,47,47,64,69,41.955
30365,Fury,1,1,Ring,8,42,36,57,65,76,76,97,50,50,54,66,74,41.5
30365,Ret,2,1,Ring,10,31,28,44,44,45,45,57,44,44,44,45,45,30.208
30365,Enh,2,1,Ring,10,94,77,116,129,151,151,157,94,94,101,129,133,93.53
30365,Cat,2,1,Ring,10,142,127,168,195,222,222,222,152,152,167,189,216,141.15
30365,Arms,2,1,Ring,11,42,32,56,64,74,74,89,47,47,47,64,69,41.955
30365,Fury,2,1,Ring,11,42,36,57,65,76,76,97,50,50,54,66,74,41.5
30366,Arc,1,1,Ring,9,30,30,37,38,66,66,72,37,37,38,66,66,29.053
30366,Ele,1,1,Ring,9,42,42,63,63,82,82,99,63,63,63,82,82,41.15
30366,Arc,2,1,Ring,12,30,30,37,38,66,66,72,37,37,38,66,66,29.053
30366,Ele,2,1,Ring,12,42,42,63,63,82,82,99,63,63,63,82,82,41.15
30366,Fire,1,1,Ring,12,53,53,70,70,107,111,119,65,65,67,96,96,52.5
30366,Shad,1,1,Ring,13,32,32,44,44,72,79,81,38,38,41,72,72,31.725
30366,Aff,1,1,Ring,14,38,38,56,56,85,96,102,46,46,49,78,78,37.107
30366,Owl,1,1,Ring,14,41,41,61,61,83,87,92,61,61,61,73,73,40.7
30366,Dest,1,1,Ring,15,50,50,70,70,101,118,127,61,61,63,101,101,49.043
30366,Fire,2,1,Ring,15,53,53,70,70,107,111,119,65,65,67,96,96,52.5
30369,Enh,1,1,Shoulders,14,101,101,141,178,187,187,237,119,119,178,187,187,100.828
30371,Tank,1,1,Waist,9,89,89,118,144,181,181,188,118,118,144,181,181,88.3
30371,Tank,2,1,Waist,15,89,89,118,144,181,181,188,118,118,144,181,181,88.3
30372,Rog,1,1,Waist,3,148,99,167,254,254,254,333,165,165,254,254,254,147.63
30372,BM,1,1,Waist,4,126,96,144,189,217,217,268,140,140,164,194,194,125.15
30372,Rog,2,1,Waist,5,148,99,167,254,254,254,333,165,165,254,254,254,147.63
30372,Cat,1,1,Waist,5,193,163,218,326,326,326,335,214,214,326,326,326,192.5
30372,Enh,1,1,Waist,6,115,82,135,217,217,217,272,135,135,217,217,217,114.938
30372,BM,2,1,Waist,7,126,96,144,189,217,217,268,140,140,164,194,194,125.15
30372,Rog,3,1,Waist,7,148,99,167,254,254,254,333,165,165,254,254,254,147.63
30372,Cat,2,1,Waist,8,193,163,218,326,326,326,335,214,214,326,326,326,192.5
30372,SV,1,1,Waist,8,198,168,232,284,340,340,388,220,220,271,314,314,197.83
30372,Rog,4,1,Waist,9,148,99,167,254,254,254,333,165,165,254,254,254,147.63
30372,Enh,2,1,Waist,11,115,82,135,217,217,217,272,135,135,217,217,217,114.938
30372,BM,3,1,Waist,12,126,96,144,189,217,217,268,140,140,164,194,194,125.15
30372,Cat,3,1,Waist,12,193,163,218,326,326,326,335,214,214,326,326,326,192.5
30372,Rog,5,1,Waist,13,148,99,167,254,254,254,333,165,165,254,254,254,147.63
30372,SV,2,1,Waist,13,198,168,232,284,340,340,388,220,220,271,314,314,197.83
30372,BM,4,1,Waist,14,126,96,144,189,217,217,268,140,140,164,194,194,125.15
30372,Cat,4,1,Waist,14,193,163,218,326,326,326,335,214,214,326,326,326,192.5
30372,Bear,1,1,Waist,14,334,275,431,601,601,601,606,431,431,601,601,601,333.6309
30375,Prot,1,1,Hands,12,101,92,133,142,174,174,191,133,133,142,174,174,100.823
30377,Tree,1,1,Neck,4,63,63,89,89,89,97,97,72,72,88,88,97,62.5
30377,Holy,1,1,Neck,5,97,97,134,143,184,184,184,134,134,143,143,170,96.09
30377,Heal,2,1,Neck,6,63,63,94,118,140,143,143,75,75,103,103,143,62.5
30377,Tree,2,1,Neck,6,63,63,89,89,89,97,97,72,72,88,88,97,62.5
30377,Holy,2,1,Neck,7,97,97,134,143,184,184,184,134,134,143,143,170,96.09
30377,Heal,2,1,Neck,8,63,63,94,118,140,143,143,75,75,103,103,143,62.5
30377,Resto,2,1,Neck,8,63,63,100,125,153,161,161,83,83,113,113,161,62.8
30377,Tree,3,2,Neck,9,63,63,89,89,89,97,97,72,72,88,88,97,62.5
30377,Tree,4,3,Neck,10,63,63,89,89,89,97,97,72,72,88,88,97,62.5
30377,Resto,4,1,Neck,10,63,63,100,125,153,161,161,83,83,113,113,161,62.8
30377,Holy,3,2,Neck,10,97,97,134,143,184,184,184,134,134,143,143,170,96.09
30377,Heal,3,2,Neck,11,63,63,94,118,140,143,143,75,75,103,103,143,62.5
30377,Holy,4,3,Neck,11,97,97,134,143,184,184,184,134,134,143,143,170,96.09
30377,Heal,4,3,Neck,13,63,63,94,118,140,143,143,75,75,103,103,143,62.5
30377,Resto,3,2,Neck,15,63,63,100,125,153,161,161,83,83,113,113,161,62.8
30378,Tank,1,1,Neck,5,44,44,59,70,70,70,73,59,59,70,70,70,43.8
30378,Prot,1,1,Neck,7,51,51,59,69,72,96,103,56,56,61,69,81,50.05
30378,Prot,2,1,Neck,11,51,51,59,69,72,96,103,56,56,61,69,81,50.05
30378,Tank,2,1,Neck,12,44,44,59,70,70,70,73,59,59,70,70,70,43.8
30394,Ret,1,1,Two Hand,43,225,225,322,341,361,361,409,322,322,341,361,361,224.9651
30396,SV,1,1,Two Hand,12,188,188,289,289,411,411,516,289,289,289,366,366,187.41
30396,SV,2,1,Two Hand,15,188,188,289,289,411,411,516,289,289,289,366,366,187.41
30399,Rog,1,1,Wrist,7,91,69,101,130,174,174,231,100,100,130,157,157,90.48
30399,BM,1,1,Wrist,9,81,67,96,117,148,148,187,96,96,117,143,143,80.1
30399,Rog,2,1,Wrist,9,91,69,101,130,174,174,231,100,100,130,157,157,90.48
30399,Enh,1,1,Wrist,12,75,60,99,102,138,138,197,99,99,102,138,138,74.508
30399,Cat,1,1,Wrist,12,113,100,156,171,230,230,240,156,156,171,212,212,112.8
30399,BM,2,1,Wrist,14,81,67,96,117,148,148,187,96,96,117,143,143,80.1
30399,Rog,3,1,Wrist,15,91,69,101,130,174,174,231,100,100,130,157,157,90.48
30399,Cat,2,1,Wrist,15,113,100,156,171,230,230,240,156,156,171,212,212,112.8
30400,Tank,1,1,Wrist,15,58,58,89,98,119,119,146,89,89,98,119,119,57.3
30401,BM,1,1,Feet,9,114,114,153,164,198,198,258,133,133,164,193,193,113.6
30401,Enh,1,1,Feet,11,103,103,141,153,186,186,277,135,135,145,178,178,102.96
30401,Rog,1,1,Feet,11,120,120,189,189,222,227,309,157,157,157,222,222,119.52
30401,Cat,1,1,Feet,13,150,150,258,258,292,302,302,238,238,238,292,292,149.92
30401,Fury,1,1,Feet,14,54,54,70,77,99,99,140,67,67,75,94,94,53.08
30401,Arms,1,1,Feet,15,52,52,70,76,98,98,121,67,67,73,91,91,51.004
30401,Rog,2,1,Feet,15,120,120,189,189,222,227,309,157,157,157,222,222,119.52
30446,Prot,5,2,Trinket,1,104,104,76,104,104,104,104,76,76,104,104,104,103.85
30446,Arms,5,2,Trinket,1,160,160,89,160,160,160,160,89,89,160,160,160,159.075
30446,Fury,5,2,Trinket,2,156,156,168,168,168,168,168,168,168,168,168,168,155.75
30447,Tank,5,2,Trinket,1,68,68,60,68,68,68,68,60,60,68,68,68,67.669
30447,Heal,2,1,Trinket,3,97,97,134,134,134,134,134,134,134,134,134,134,96.67
30447,Heal,4,2,Trinket,5,97,97,134,134,134,134,134,134,134,134,134,134,96.67
30447,Heal,4,3,Trinket,5,97,97,134,134,134,134,134,134,134,134,134,134,96.67
30447,Heal,5,4,Trinket,6,97,97,134,134,134,134,134,134,134,134,134,134,96.67
30448,BM,2,2,Trinket,9,87,87,252,252,252,252,252,252,252,252,252,252,87
30448,SV,3,2,Trinket,10,87,87,304,304,304,304,304,304,304,304,304,304,87
30448,BM,3,2,Trinket,10,87,87,252,252,252,252,252,252,252,252,252,252,87
30448,BM,4,2,Trinket,11,87,87,252,252,252,252,252,252,252,252,252,252,87
30448,SV,3,2,Trinket,12,87,87,304,304,304,304,304,304,304,304,304,304,87
30448,SV,4,2,Trinket,13,87,87,304,304,304,304,304,304,304,304,304,304,87
30448,BM,5,2,Trinket,14,87,87,252,252,252,252,252,252,252,252,252,252,87
30449,Dest,2,2,Trinket,13,57,57,101,101,144,144,144,101,101,101,106,106,56.736
30449,Aff,2,2,Trinket,14,45,45,80,80,120,120,120,80,80,80,84,84,44.064
30449,Dest,3,2,Trinket,15,57,57,101,101,144,144,144,101,101,101,106,106,56.736
30450,Rog,4,2,Trinket,2,222,170,338,338,338,338,338,338,338,338,338,338,221.24
30450,Rog,5,2,Trinket,3,222,170,338,338,338,338,338,338,338,338,338,338,221.24
30463,Holy,1,1,Waist,10,102,102,195,207,207,257,257,162,162,207,207,207,101.078
30463,Resto,1,1,Waist,12,76,76,138,173,173,210,210,121,121,173,173,173,75.72
30463,Holy,2,1,Waist,12,102,102,195,207,207,257,257,162,162,207,207,207,101.078
30463,Tree,1,1,Waist,14,64,64,136,136,136,141,141,121,121,134,134,134,63.3
30463,Holy,3,2,Waist,15,102,102,195,207,207,257,257,162,162,207,207,207,101.078
30486,Prot,2,2,Chest,3,222,222,223,229,247,273,273,204,204,229,247,273,221.88
30486,Prot,3,2,Chest,5,222,222,223,229,247,273,273,204,204,229,247,273,221.88
30486,Arms,2,2,Chest,7,107,93,115,124,141,144,186,98,98,108,123,125,106.72
30486,Fury,2,2,Chest,7,109,100,117,126,144,150,199,102,102,113,134,138,108.86
30486,Prot,4,2,Chest,7,222,222,223,229,247,273,273,204,204,229,247,273,221.88
30486,Prot,5,2,Chest,10,222,222,223,229,247,273,273,204,204,229,247,273,221.88
30486,Arms,3,2,Chest,13,107,93,115,124,141,144,186,98,98,108,123,125,106.72
